Value1,Value2,Value3
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
