Value1,Value2,Value3
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
