Value1,Value2,Value3
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
