Value1,Value2,Value3
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01
